S860;S840;S844;S848;S830a;S830b;S830c;S890;D802_806sb;D802_806rb;D802_806sc;D802_806rc;D808_810sb;D808_810rb;D818_820sa;D818_820ra;D820_822sa;D820_822ra;D816_824sb;D816_824rb;D824_826sb;D824_826rb;D824_828sc;D824_828rc;D828_830sa;D828_830ra;D854_856sb;D854_856rb;D832_858sa;D832_858ra;D832_858sb;D832_858rb;D832_858sc;D832_858rc;D858_864sb;D858_864rb;D858_834sa;D858_834ra;D858_834sb;D858_834rb;D858_834sc;D858_834rc;D834_860sa;D834_860ra;D834_860sb;D834_860rb;D834_860sc;D834_860rc;D860_836sa;D860_836ra;D860_836sb;D860_836rb;D860_836sc;D860_836rc;D836_840sa;D836_840ra;D836_840sb;D836_840rb;D862_838sb;D862_838rb;D842_844sa;D842_844ra;D844_846sb;D844_846rb;D844_846sc;D844_846rc;D846_848sb;D846_848rb
5035.006828;5292.884786;14760.77655;22527.38211;17710.85443;987.8056428;4876.39172;3556.418008;2155.594054;11039.02117;4385.664664;7282.134805;3555.820864;5592.358319;2209.569616;7346.394221;6725.728065;6228.023932;9886.510361;1619.506313;3111.122129;6419.401909;68.37655428;10953.16667;4506.794751;3240.177774;5555.920489;3140.583058;23064.53806;13208.39153;5061.141277;11005.16165;3136.732994;17210.03503;2287.525135;16490.91764;33333.72656;4033.747345;42290.05792;5786.789686;5319.367178;3285.998045;14729.362;9418.633838;2977.896374;8030.84667;9083.842265;20315.22391;843.4336206;20368.76943;3573.941832;1801.10812;7267.000731;6319.366338;2871.56433;18029.8603;16695.18766;13694.24832;2407.957806;3355.763536;7330.6021;14507.0398;5489.755993;2388.891365;5402.216685;7901.680669;25972.9575;17137.8956
5030.717733;5350.326418;14773.63297;22825.12193;17697.57766;979.6175173;4872.040992;3657.26632;2288.408951;10893.21476;4333.740132;7262.82145;3624.197282;5611.131302;2199.076061;7403.660642;6706.667773;6210.395386;9844.818382;1617.801712;3116.421369;6387.927104;72.96730696;11027.50995;4530.541507;3221.575777;5519.32085;3201.742507;23165.78561;13277.48289;5284.969724;10987.4662;3146.525996;17233.35703;2509.737314;16373.09759;33461.85609;4010.979946;42213.61934;5787.552226;5296.999374;3235.619706;14546.1344;9399.06891;2969.253279;8030.978463;9167.085729;20476.27069;840.6334136;20302.93661;3600.449613;1806.343987;7319.220967;6389.172505;2886.500393;17924.38333;16597.53618;13664.47256;2406.595063;3297.321984;7329.725078;14323.64204;5487.345151;2563.903485;5418.101936;7941.741057;26134.36025;17023.32261
5030.519459;5415.929859;14780.99556;23104.83641;17637.72344;971.5724608;4867.079862;3767.425261;2434.862055;10733.45895;4280.423976;7239.13254;3703.925637;5642.756501;2195.796453;7468.666307;6686.335293;6191.591616;9796.41767;1608.025871;3127.292381;6352.38663;77.76316103;11087.19459;4554.831735;3190.324138;5503.730328;3259.967871;23292.00075;13357.43811;5533.983645;10981.91711;3150.24429;17244.09862;2750.471666;16269.85785;33600.04965;3984.945799;42118.59693;5797.406311;5273.396952;3203.496961;14328.09626;9377.919199;2983.288735;8032.374196;9273.856193;20616.44199;835.7467362;20261.71408;3623.777076;1811.685545;7398.19684;6453.843386;2925.231275;17849.88229;16528.55828;13635.43931;2411.180542;3235.987611;7325.936573;14100.80088;5475.27116;2741.713171;5435.496523;7958.961207;26331.61678;16899.72008
5033.798755;5489.300078;14785.29062;23362.14247;17536.84553;963.8073108;4861.640377;3883.775156;2591.37073;10562.63196;4225.913769;7212.140677;3793.802311;5685.671466;2199.007911;7538.278264;6665.246793;6172.089879;9742.801828;1591.318461;3143.12983;6315.591536;82.75501944;11132.38532;4579.256905;3148.552988;5506.678165;3315.748672;23439.44156;13446.42128;5802.681342;10987.51782;3148.75316;17244.39242;3005.563317;16180.51643;33743.96834;3956.892898;42008.90337;5815.470635;5249.060274;3188.261785;14081.02667;9355.798692;3017.22076;8035.012688;9400.27946;20737.03941;828.9209459;20244.31433;3644.177952;1817.11074;7501.464486;6513.803868;2984.180057;17803.6704;16485.76671;13607.91518;2420.983014;3175.072683;7319.804227;13845.51051;5456.037708;2918.99724;5454.241217;7956.12116;26560.13564;16770.52705
5039.942365;5570.042039;14788.94444;23592.65707;17400.49769;956.4589048;4855.854585;4003.19633;2754.35234;10383.61196;4170.407084;7182.918465;3892.623684;5738.313746;2207.987551;7609.363556;6643.918441;6152.36743;9685.464462;1568.819157;3163.328376;6280.352869;87.93378519;11163.24687;4603.408485;3098.392459;5525.693608;3369.574434;23604.36615;13542.59643;6085.56112;11003.2718;3142.917891;17236.37105;3270.847397;16104.39133;33889.27321;3928.069239;41888.4513;5840.863889;5224.489705;3188.546158;13810.70469;9333.32137;3068.267373;8038.872757;9542.481333;20839.36459;820.3034;20249.94989;3661.905972;1822.597515;7626.560039;6569.478835;3059.769824;17783.06086;16466.6742;13582.66678;2435.271247;3117.889466;7311.895679;13564.76508;5432.148484;3092.432504;5474.176786;7936.000961;26815.32537;16639.18258
5048.337036;5657.760708;14794.38333;23791.99715;17234.23369;949.6640803;4849.854531;4122.56911;2920.22425;10199.27717;4114.101494;7152.538509;3999.186141;5799.120893;2222.012493;7678.789231;6622.866405;6132.901525;9625.899175;1541.667631;3187.282684;6249.481675;93.29036123;11179.94398;4626.877944;3041.97268;5558.305899;3421.93468;23783.0326;13644.12763;6377.12128;11028.18248;3133.603766;17222.16714;3542.159035;16040.80057;34031.62537;3899.722819;41761.15341;5872.704768;5200.185609;3202.982055;13522.9094;9311.101221;3133.646593;8043.933219;9696.587615;20924.71914;810.0414558;20277.83326;3677.214867;1828.123816;7771.019633;6621.293172;3148.423659;17785.36687;16468.79349;13560.46069;2453.314014;3067.750227;7302.778569;13265.55877;5406.107173;3258.695778;5495.144001;7901.380652;27092.59451;16509.12572
5058.369516;5752.061052;14804.03357;23955.77965;17043.60727;943.5596745;4843.772262;4238.773819;3085.403823;10012.50576;4057.194573;7122.073411;4112.286062;5866.530456;2240.359854;7743.422332;6602.606852;6114.169418;9565.599574;1511.003556;3214.387414;6225.789002;98.81565056;11182.6414;4649.256752;2981.423782;5602.044282;3473.318933;23971.69901;13749.17894;6671.860127;11061.25332;3121.676069;17203.9133;3815.333357;15989.06215;34166.68587;3873.101631;41630.92236;5910.111962;5176.648348;3230.201455;13223.41987;9289.752226;3210.576439;8050.172892;9858.724109;20994.4047;798.2824707;20327.17696;3690.358369;1833.667586;7932.379403;6669.671766;3246.564645;17807.90164;16489.63733;13542.06354;2474.380084;3027.967231;7293.020539;12954.88574;5380.417465;3414.463875;5516.983631;7855.040276;27387.35161;16383.79552
5069.426549;5852.548037;14820.32147;24079.62152;16834.17219;938.2825251;4837.739826;4348.690783;3246.308424;9826.175937;3999.883892;7092.595776;4230.71983;5938.979987;2262.306753;7800.129907;6583.655951;6096.648367;9506.059263;1477.966607;3244.03723;6212.085896;104.5005561;11171.50386;4670.136376;2918.875896;5654.438003;3524.216716;24166.62347;13855.91441;6964.275964;11101.48778;3108.000085;17183.74216;4086.205493;15948.49408;34290.11581;3849.453673;41501.67081;5952.204165;5154.378287;3268.836334;12918.01518;9269.888372;3296.274929;8057.570594;10025.01662;21049.72287;785.1738021;20397.1935;3701.590209;1839.206771;8108.175483;6715.039502;3350.615866;17847.97838;16526.71844;13528.24191;2497.738228;3001.852746;7283.189229;12639.74016;5357.583047;3556.413611;5539.536447;7799.759876;27695.00522;16266.63104
5080.894884;5958.826628;14845.67332;24159.13969;16611.48222;933.9694694;4831.889268;4449.200328;3399.355418;9643.165898;3942.367025;7065.178208;4353.283826;6014.907034;2287.130306;7845.779;6566.52987;6080.815625;9448.771846;1443.696455;3275.626795;6211.183405;110.3359809;11146.69609;4689.108286;2856.459153;5713.016306;3575.117553;24364.06407;13962.49809;7248.867093;11147.8893;3093.441097;17163.78634;4350.610571;15918.41437;34397.57626;3830.026939;41377.31143;5998.100069;5133.87579;3317.51867;12612.4744;9252.123642;3387.960084;8066.105143;10191.59094;21091.9753;770.8628073;20487.0954;3711.164119;1844.719314;8295.944006;6757.821265;3457.000405;17902.9103;16577.54957;13519.76242;2522.657215;2992.719037;7273.852279;12327.11621;5340.107607;3681.221798;5562.643217;7738.319495;28010.96386;16161.07132
5092.161265;6070.501791;14882.51542;24189.95112;16381.09111;930.7573448;4826.352637;4537.182779;3540.962167;9466.353835;3884.841545;7040.893309;4478.774433;6092.749149;2314.107634;7877.236658;6551.744776;6067.148449;9395.230929;1409.332775;3308.550771;6225.892575;116.3128279;11108.38283;4705.763951;2796.303683;5775.308433;3626.510967;24560.27892;14067.09406;7520.131819;11199.46133;3078.86439;17146.17847;4604.383719;15898.14102;34484.72829;3816.069425;41261.75688;6046.918367;5115.64122;3374.880439;12312.57661;9237.072021;3482.84992;8075.755355;10354.57289;21122.4636;755.4968437;20596.09516;3719.33383;1850.183161;8493.221109;6798.441941;3562.141346;17970.0106;16639.64345;13517.39166;2548.405817;3003.87837;7265.577329;12024.00805;5330.494831;3785.565252;5586.144712;7673.499175;28330.63609;16070.55542
5102.61244;6187.178492;14933.27406;24167.67274;16148.55262;928.7829889;4821.261978;4609.51846;3667.546036;9298.617945;3827.505025;7020.813685;4605.988033;6170.943882;2342.515852;7891.369925;6539.816838;6056.124095;9346.930116;1376.015239;3342.203819;6259.024455;122.4220001;11056.72882;4719.694839;2740.539616;5838.843631;3678.886481;24751.5261;14167.86635;7772.568443;11255.20733;3065.135247;17133.05116;4843.360065;15886.99204;34547.23299;3808.829127;41158.91984;6097.777751;5100.17494;3439.55362;12024.10088;9225.347493;3578.162458;8086.50005;10510.08825;21142.48939;739.2232685;20723.40531;3726.353074;1855.576255;8697.542924;6837.326415;3662.461773;18046.59248;16710.51283;13521.89624;2574.252803;3038.643013;7258.93202;11737.40984;5331.248409;3866.120785;5609.881702;7608.07896;28649.43044;15998.52239
5111.635154;6308.461698;15000.37554;24087.92149;15919.4205;928.183239;4816.749337;4663.087698;3775.52439;9142.836421;3770.555037;7006.011938;4733.721008;6247.928784;2371.63208;7885.045847;6531.262223;6048.219817;9305.363011;1344.88352;3375.980604;6313.39009;128.6544004;10991.89879;4730.492419;2691.297084;5901.151142;3732.733618;24934.0637;14262.97904;8000.675271;11314.13074;3053.118952;17126.53703;5063.374738;15884.28544;34580.75143;3809.55404;41072.71296;6149.796913;5087.977314;3510.170189;11752.82627;9217.564042;3671.115716;8098.318044;10654.26284;21153.35431;722.1894392;20868.23836;3732.475581;1860.876542;8906.445586;6874.899572;3754.384768;18129.96915;16787.67043;13534.04276;2599.466944;3100.325231;7254.483992;11474.31577;5344.872027;3919.565213;5633.694956;7544.838892;28962.75547;15948.41128
5118.616155;6433.956374;15086.24616;23946.31432;15699.24852;929.0949326;4812.946763;4694.770817;3861.314593;9001.887458;3714.189155;6997.560672;4860.769739;6322.141404;2400.733435;7855.13147;6526.5971;6043.912872;9272.023221;1317.077292;3409.275788;6391.800528;135.0009319;10914.05749;4737.74816;2650.706217;5959.760211;3788.541901;25104.14982;14350.59617;8198.950604;11375.23503;3043.68079;17128.76872;5260.262866;15889.33923;34580.94469;3819.492159;41007.04892;6202.094548;5079.548707;3585.362124;11504.53188;9214.335654;3758.927713;8111.188156;10783.22246;21156.35996;704.5427131;21029.80681;3737.955084;1866.061965;9117.46523;6911.586298;3834.333415;18217.45383;16868.629;13554.59783;2623.31701;3192.237291;7252.800886;11241.71999;5373.869373;3942.575348;5657.425243;7486.559014;29266.01971;15923.66115
5122.942188;6563.267486;15193.31221;23738.46818;15493.59043;931.6549071;4809.986302;4701.448143;3921.334008;8878.649253;3658.604952;6996.532492;4985.930609;6392.019292;2429.097036;7798.493839;6526.337636;6043.680514;9248.404349;1293.736228;3441.484032;6497.066815;141.4524974;10823.36965;4741.053531;2620.897145;6012.200082;3846.800854;25258.04256;14428.8818;8361.892746;11437.52363;3037.686045;17141.87883;5429.859577;15901.47142;34543.47386;3839.891481;40965.84038;6253.789346;5075.389481;3663.761402;11284.99676;9216.276311;3838.816468;8125.089202;10893.09292;21152.80799;686.4304476;21207.32319;3743.045313;1871.11047;9328.13799;6947.811479;3898.730798;18306.35971;16950.90128;13584.32804;2645.071772;3317.691458;7254.450342;11046.61668;5420.744135;3931.828006;5680.913335;7436.019369;29554.63171;15927.71104
5124;6696;15324;23460;15308;936;4808;4680;3952;8776;3604;7004;5108;6456;2456;7712;6531;6048;9236;1276;3472;6632;148;10720;4740;2604;6056;3908;25392;14496;8484;11500;3036;17168;5568;15920;34464;3872;40953;6304;5076;3744;11100;9224;3908;8140;10980;21144;668;21400;3748;1876;9536;6984;3944;18394;17032;13624;2664;3480;7260;10896;5488;3884;5704;7396;29824;15964
5121.361621;6831.611643;15479.57528;23108.95996;15146.78392;942.2052887;4807.068676;4628.452243;3950.86493;8696.065269;3550.557417;7020.656285;5225.836634;6512.833497;2480.847236;7593.980276;6540.823752;6057.092719;9235.837015;1264.703241;3500.295676;6798.079118;154.6214422;10604.57443;4734.340421;2601.477515;6089.3517;3972.387177;25503.21161;14550.58704;8561.483775;11561.78551;3039.180934;17208.53378;5671.681562;15944.05877;34339.9427;3916.550344;40971.16129;6351.951937;5081.620547;3824.734179;10953.94128;9237.72268;3964.320511;8155.848871;11041.14047;21130.8174;649.4089308;21606.59645;3753.053145;1880.675532;9738.735184;7020.451309;3967.57763;18478.06666;17109.78862;13673.77072;2679.570908;3680.984962;7269.778904;10794.87326;5577.123448;3797.135512;5726.456719;7368.484336;30070.52007;16034.57937
5115.340215;6968.971184;15656.66167;22693.13113;15009.26066;950.0988105;4807.068233;4549.412836;3920.021144;8637.960133;3498.402502;7045.676371;5338.548591;6562.519433;2503.554812;7448.6181;6554.942025;6070.156598;9247.075179;1259.460417;3526.152336;6991.45516;161.2432247;10479.56335;4724.473185;2612.12284;6113.096885;4039.243485;25592.59233;14593.16811;8597.407903;11622.47321;3046.559097;17261.95751;5742.55089;15972.04465;34175.75553;3972.213666;41017.84108;6397.297519;5091.451078;3904.717336;10845.70276;9256.068221;4008.116941;8172.362146;11077.99487;21112.46068;630.855613;21824.05852;3758.359825;1884.950169;9934.618622;7056.963105;3970.954395;18557.76666;17183.53349;13731.35883;2692.055483;3916.507507;7283.161709;10740.27628;5685.532125;3674.748195;5747.777814;7352.269351;30294.53515;16135.94955
5106.434228;7106.800152;15850.72226;22222.72985;14893.50165;959.4468429;4807.823347;4446.635273;3862.695986;8600.047038;3447.646098;7077.855768;5445.306293;6605.369877;2524.166587;7281.560183;6572.211344;6086.133696;9268.407511;1259.580952;3549.428576;7206.947107;167.7788479;10347.89833;4710.958067;2634.061726;6128.73975;4107.608337;25661.98846;14624.74061;8596.549321;11681.77405;3057.157738;17326.01743;5783.416909;16002.1703;33977.65058;4037.145752;41089.27703;6439.795839;5104.43147;3982.727152;10772.7872;9277.262467;4040.352412;8189.21566;11093.1147;21087.71011;612.5486227;22048.87887;3764.055383;1888.604045;10122.07318;7093.207651;3956.634531;18632.6857;17252.85167;13793.87337;2701.925157;4180.938581;7299.284475;10727.25802;5809.626469;3521.719069;5767.388317;7345.355404;30497.37539;16263.22324
5095.14211;7243.820078;16057.22014;21707.9724;14797.57829;970.0156631;4809.158694;4323.873048;3782.116799;8580.688433;3398.399048;7115.989985;5545.28016;6641.696897;2542.72642;7098.453235;6591.488234;6103.966074;9298.527031;1264.374272;3569.982992;7439.37394;174.141812;10212.51094;4694.354842;2665.419925;6137.78449;4176.52115;25713.24631;14646.30196;8563.684965;11739.399;3070.000099;17398.45982;5797.088544;16032.64844;33751.83991;4109.502385;41181.70681;6479.205994;5119.501597;4057.541306;10732.69738;9299.531262;4061.990047;8206.085245;11089.05144;21055.34596;594.6965361;22277.55017;3770.275164;1891.417293;10299.52174;7128.857208;3927.122269;18702.4095;17317.36023;13858.42339;2709.651362;4468.649124;7317.283261;10750.86743;5945.806918;3342.929155;5784.71326;7345.742855;30680.37096;16411.51312
5081.962306;7378.752491;16271.61839;21159.07512;14719.56201;981.5715484;4810.898948;4184.879654;3681.510926;8578.246764;3350.772195;7158.874529;5637.640614;6671.812564;2559.278169;6904.943967;6611.629222;6122.595793;9336.126761;1273.1498;3587.674183;7683.554639;180.2456173;10076.33273;4675.223285;2704.323191;6141.735298;4245.021337;25748.21219;14658.84957;8503.591772;11795.05902;3084.109429;17477.03093;5786.374723;16061.69173;33504.53562;4187.439351;41291.3681;6515.287079;5135.601336;4127.93748;10722.93607;9321.100453;4073.992969;8222.646737;11068.35661;21014.14849;577.5079293;22506.56509;3777.154512;1893.170048;10465.38715;7163.584038;3884.921845;18766.52378;17376.67623;13922.11791;2715.705528;4774.010082;7336.294124;10806.15349;6090.473909;3143.259474;5799.177677;7351.432065;30844.85202;16575.9319
5067.393264;7510.318922;16489.38009;20586.25432;14657.52423;993.8807762;4812.868786;4033.408585;3564.10571;8591.084479;3304.876382;7205.304911;5721.558075;6696.028947;2573.865694;6706.679089;6631.490831;6140.964913;9379.89972;1285.216962;3602.360745;7934.308185;186.003764;9942.295282;4654.123171;2748.897276;6142.096371;4312.148313;25768.7324;14663.38085;8421.046681;11848.46508;3098.508972;17559.47704;5754.084369;16087.51287;33241.94977;4269.112435;41414.49854;6547.798189;5151.670562;4192.693354;10741.00603;9340.195885;4077.324301;8238.575969;11033.58168;20962.89796;561.1913784;22732.4163;3784.828772;1893.642444;10618.0923;7197.060403;3832.53749;18824.61425;17430.41675;13982.06598;2720.559088;5091.392398;7355.453124;10888.16514;6240.027881;2927.591046;5810.206599;7360.423392;30992.14872;16751.59224
5051.933431;7637.2409;16705.96833;19999.72629;14609.53635;1006.709624;4814.892881;3873.213334;3433.128496;8617.564025;3260.822452;7254.076639;5796.202965;6714.658114;2586.532853;6509.305312;6649.929588;6158.015494;9428.538928;1299.885182;3613.901274;8186.453558;191.3297526;9813.330144;4631.614276;2797.267931;6140.371901;4376.941492;25776.65326;14660.8932;8320.826627;11899.32814;3112.221973;17643.5444;5703.02641;16108.32456;32970.29444;4352.677421;41547.33582;6576.498419;5166.649151;4250.586608;10784.41004;9355.043401;4072.947166;8253.548776;10987.27816;20900.37466;545.9554596;22951.59645;3793.433289;1892.614616;10756.06005;7228.958566;3772.47344;18876.26663;17478.19883;14035.37665;2724.683472;5415.167015;7373.89632;10991.95135;6390.869271;2700.804892;5817.225059;7370.717196;31123.59124;16933.60685
5036.081256;7758.239955;16916.8462;19409.70737;14573.66979;1019.824369;4816.795911;3708.047394;3291.806625;8656.04785;3218.721249;7303.985222;5860.745703;6728.012135;2597.323505;6318.469347;6665.802018;6172.689597;9480.737406;1316.463885;3622.154369;8434.809739;196.1370832;9692.368884;4608.256374;2847.560909;6138.066085;4438.440289;25773.82106;14652.38404;8207.708547;11947.35915;3124.27168;17726.97928;5636.00977;16122.33947;32695.78171;4436.290095;41686.1176;6601.146864;5179.476979;4300.394923;10850.65085;9363.868847;4061.824686;8267.240991;10931.99754;20825.35883;532.008749;23160.59822;3803.103407;1889.866697;10877.71327;7258.950787;3707.233927;18921.06663;17519.63955;14079.15895;2728.550112;5739.704876;7390.759771;11112.56107;6539.398517;2467.782033;5819.65809;7380.313838;31240.50973;17117.08842
5020.335185;7872.037616;17117.47678;18826.41386;14547.99598;1032.991288;4818.40255;3541.66426;3143.367442;8704.898401;3178.683616;7353.82617;5914.356712;6736.403079;2606.281508;6139.817903;6677.964647;6183.929282;9535.188174;1334.262495;3626.978626;8674.195709;200.3392562;9582.343066;4584.609241;2897.901963;6136.683116;4495.684119;25762.08212;14638.85078;8086.46938;11992.26909;3133.681337;17807.52793;5555.843375;16127.77029;32424.62367;4518.106242;41827.08154;6621.502619;5189.09392;4340.89598;10937.23126;9364.898069;4044.919984;8279.328449;10870.29132;20736.63075;519.5598228;23355.91428;3813.97447;1885.178822;10981.47483;7286.70933;3639.323184;18958.59996;17554.35598;14110.52191;2732.63044;6059.376926;7405.179535;11245.04326;6682.016058;2233.403489;5816.930723;7387.213677;31344.23436;17297.14963
